Date,Configuration,Customer Postcode,Store Postcode,Retail Price
14Dec2008 18:58:56,529,NW3,NW5,620
14Dec2008 18:59:41,158,SE1,SE1,325
14Dec2008 19:04:08,326,W1G,NW5,500
14Dec2008 19:05:54,576,E14,SE1,720
14Dec2008 19:06:29,289,SE25,CR7,290.5
14Dec2008 19:06:33,99,SE1,SW1V,560
14Dec2008 19:06:49,557,SW17,SW18,685
14Dec2008 19:07:56,97,SE22,SE1,520
14Dec2008 19:08:05,599,WC2B,SW1P,423.5
14Dec2008 19:09:18,75,WC1N,SE1,355
14Dec2008 19:10:52,221,SW19,SW18,395
14Dec2008 19:11:04,360,W2,SW1V,505
14Dec2008 19:11:33,606,SE1,SE1,475
14Dec2008 19:12:25,611,EC3M,SW1P,385
14Dec2008 19:14:18,684,SE1,SW1P,427
14Dec2008 19:14:28,449,CR0,CR7,325.5
14Dec2008 19:14:29,603,NW6,W10,505
14Dec2008 19:15:50,677,KT1,W4,490
14Dec2008 19:16:04,700,EC1M,SE1,635
14Dec2008 19:16:34,639,E2,E2,580
14Dec2008 19:20:22,484,SE1,SW1P,315
14Dec2008 19:20:47,216,KT1,SW18,425
14Dec2008 19:20:55,624,E2,E2,560
14Dec2008 19:21:15,638,W10,W10,470
14Dec2008 19:21:19,553,N19,N17,625
14Dec2008 19:21:26,490,SW8,SW12,390
14Dec2008 19:21:29,351,WC1N,SW1P,357
14Dec2008 19:21:49,19,SE19,SW12,380
14Dec2008 19:22:12,727,EC3A,SE1,660
14Dec2008 19:23:06,448,SW1A,SW1P,343
14Dec2008 19:24:23,190,TW1,SW18,400
14Dec2008 19:25:50,312,SW16,CR7,357
14Dec2008 19:27:44,780,NW3,N3,371
14Dec2008 19:29:07,122,SE5,SE1,475
14Dec2008 19:29:43,484,EC3A,E2,450
14Dec2008 19:31:01,289,E1,SE1,415
14Dec2008 19:32:10,571,WC2H,SW1V,690
14Dec2008 19:32:13,321,EC3V,SE1,490
14Dec2008 19:33:08,768,SE10,E2,640
14Dec2008 19:33:31,203,SE1,SW1V,350
14Dec2008 19:33:51,753,EC4Y,SW1V,590
14Dec2008 19:34:03,390,SE25,CR7,441
14Dec2008 19:34:36,151,SE1,SW1P,318.5
14Dec2008 19:34:39,574,EC4R,SW1P,462
14Dec2008 19:34:56,512,EC4A,SW1P,374.5
14Dec2008 19:35:15,437,NW3,NW5,500
14Dec2008 19:35:56,403,E13,E2,685
14Dec2008 19:36:02,286,SW1A,SE1,580
14Dec2008 19:36:06,682,TW10,SW18,570
14Dec2008 19:36:32,378,NW3,N3,308
14Dec2008 19:36:33,594,WC2B,SW1V,435
14Dec2008 19:37:31,580,SE26,CR7,315
14Dec2008 19:37:41,601,W1T,SW1V,465
14Dec2008 19:38:00,858,SW1A,SW1V,700
14Dec2008 19:39:44,317,E1,SE1,480
14Dec2008 19:40:06,843,E6,E7,535.5
14Dec2008 19:40:15,492,WC1H,SW1V,430
14Dec2008 19:40:52,379,EC4Y,SW1V,530
14Dec2008 19:42:04,184,E15,E2,480
14Dec2008 19:42:26,410,NW1,NW5,575
14Dec2008 19:42:40,322,SE1,SW1V,440
14Dec2008 19:42:48,131,E15,SE8,610
14Dec2008 19:43:35,250,E9,E7,329
14Dec2008 19:43:39,447,E1,E2,540
14Dec2008 19:43:48,116,W1D,SW1V,535
14Dec2008 19:44:03,521,W1W,NW5,490
14Dec2008 19:44:27,687,KT2,W4,518
14Dec2008 19:44:54,203,W1H,SW1P,245
14Dec2008 19:44:58,636,W1P,SW1V,450
14Dec2008 19:45:31,55,EC1R,NW5,430
14Dec2008 19:45:42,127,EC4M,SE1,645
14Dec2008 19:47:08,405,W1U,NW5,705
14Dec2008 19:48:01,707,NW3,W10,730
14Dec2008 19:48:15,761,W6,W4,399
14Dec2008 19:49:20,593,W1W,NW5,485
14Dec2008 19:49:24,328,SE25,CR7,392
14Dec2008 19:49:30,70,CR7,SW12,345
14Dec2008 19:50:52,326,SW8,SW1V,500
14Dec2008 19:50:55,600,WC1V,SW1P,388.5
14Dec2008 19:51:45,478,N1,SE1,480
14Dec2008 19:52:00,49,N19,N3,217
14Dec2008 19:52:06,307,WC2E,SW1P,336
14Dec2008 19:52:10,360,W6,W4,353.5
14Dec2008 19:53:45,809,WC2A,SW1P,413
14Dec2008 19:53:54,244,SW5,W10,530
14Dec2008 19:54:00,404,N5,N17,635
14Dec2008 19:54:18,700,WC1B,SW1P,444.5
14Dec2008 19:55:06,273,N22,N3,413
14Dec2008 19:55:41,449,EC1A,E2,465
14Dec2008 19:56:11,804,IG2,E2,600
14Dec2008 19:56:32,331,SE14,E2,510
14Dec2008 19:56:58,500,N13,NW5,475
14Dec2008 19:57:16,328,SW11,SW18,560
14Dec2008 19:57:24,352,NW1,SW1P,322
14Dec2008 19:57:48,175,KT6,SW18,460
14Dec2008 19:59:35,119,SE25,SE8,665
14Dec2008 20:01:14,476,NW1,W10,460
14Dec2008 20:01:41,289,SW4,SW1P,290.5
14Dec2008 20:01:49,289,E3,SE8,415
14Dec2008 20:02:28,245,EC3M,SE1,600
14Dec2008 20:04:11,480,E1,E2,540
14Dec2008 20:05:02,168,SE25,SW12,430
14Dec2008 20:05:09,91,SE16,E2,430
14Dec2008 20:05:12,381,KT7,SW18,550
14Dec2008 20:05:26,498,W10,SW1P,304.5
14Dec2008 20:07:20,460,EC1V,SE1,435
14Dec2008 20:07:27,105,SE14,SE8,500
14Dec2008 20:08:23,323,EC1A,SE1,530
14Dec2008 20:09:05,719,KT6,W4,553
14Dec2008 20:09:11,366,E14,E2,425
14Dec2008 20:09:20,117,WC2N,SE1,605
14Dec2008 20:09:23,500,KT2,KT2,475
14Dec2008 20:11:19,630,SW1Y,SW1P,343
14Dec2008 20:13:48,24,KT2,SW18,410
14Dec2008 20:13:55,134,WC2H,SW1V,580
14Dec2008 20:14:21,364,W1B,SW1V,405
14Dec2008 20:16:02,423,E2,SE1,790
14Dec2008 20:17:00,163,W1T,NW5,400
14Dec2008 20:17:20,799,E1,SE1,685
14Dec2008 20:17:26,361,W1F,SW1P,290.5
14Dec2008 20:18:23,171,W1T,SW1V,380
14Dec2008 20:19:21,681,N1,NW5,620
14Dec2008 20:20:01,636,EC2Y,E2,450
14Dec2008 20:20:53,794,E1,SW1P,360.5
14Dec2008 20:21:04,37,N3,NW5,450
14Dec2008 20:21:11,394,SW11,SW1V,550
14Dec2008 20:22:00,378,E17,E7,308
14Dec2008 20:22:12,51,SW8,SW1V,350
14Dec2008 20:23:26,489,W1T,NW5,440
14Dec2008 20:24:07,263,EC4A,SW1V,685
14Dec2008 20:24:37,2,WC1H,SW1V,265
14Dec2008 20:24:56,446,W1J,SW1P,301
14Dec2008 20:26:13,94,EC1A,SW1P,280
14Dec2008 20:26:31,762,SE14,SE1,520
14Dec2008 20:27:09,609,SW7,SW1V,510
14Dec2008 20:28:24,714,SW1A,SE1,620
14Dec2008 20:30:15,529,W1D,NW5,620
14Dec2008 20:30:44,54,CR0,SW12,320
14Dec2008 20:32:51,572,W1T,SW1V,640
14Dec2008 20:32:52,81,W7,KT2,410
14Dec2008 20:34:29,547,EC2Y,SW1P,479.5
14Dec2008 20:35:24,75,N1,NW5,355
14Dec2008 20:36:32,491,SW2,SW1V,480
14Dec2008 20:37:41,738,E1,SE1,515
14Dec2008 20:39:35,379,EC1A,SW1P,371
14Dec2008 20:40:32,376,W10,SW1P,406
14Dec2008 20:40:43,42,W1D,SW1V,320
14Dec2008 20:40:45,213,EC2M,SE1,415
14Dec2008 20:40:51,453,N1,SW1P,367.5
14Dec2008 20:40:54,139,N1,SW1P,413
14Dec2008 20:42:30,41,CR7,CR7,259
14Dec2008 20:43:07,317,N1,SW1P,336
14Dec2008 20:44:05,77,E11,E2,375
14Dec2008 20:44:08,101,WC1N,NW5,580
14Dec2008 20:46:31,498,W1D,SW1V,435
14Dec2008 20:46:43,689,SW1V,SW1V,665
14Dec2008 20:47:04,75,WC2R,SW1P,248.5
14Dec2008 20:47:18,496,W1T,SW1P,357
14Dec2008 20:47:32,1,W1J,SW1P,220.5
14Dec2008 20:47:57,492,N1,NW5,430
14Dec2008 20:49:18,848,W1T,SW1V,795
14Dec2008 20:49:22,521,SW8,SW1V,490
14Dec2008 20:49:39,482,EC1A,SW1P,287
14Dec2008 20:50:02,296,N7,E2,485
14Dec2008 20:50:54,452,E15,E2,455
14Dec2008 20:51:33,770,E13,E2,510
14Dec2008 20:51:39,386,E1,SW1P,399
14Dec2008 20:52:55,105,W1D,SW1P,350
14Dec2008 20:54:04,732,EC1V,E2,510
14Dec2008 20:54:52,176,SE20,SW12,410
14Dec2008 20:55:27,566,SW4,SW12,680
14Dec2008 20:57:01,154,EC1Y,SW1P,185.5
14Dec2008 20:57:18,252,SW9,SW12,510
14Dec2008 20:58:05,282,SW11,SW1V,520
14Dec2008 21:00:30,524,NW1,W10,480
14Dec2008 21:01:25,112,SW18,SW18,570
14Dec2008 21:02:50,266,EC2A,SW1P,346.5
14Dec2008 21:03:32,239,W1B,SW1P,371
14Dec2008 21:04:25,594,KT2,W4,304.5
14Dec2008 21:04:33,862,N1,NW5,760
14Dec2008 21:04:45,646,W1T,NW5,515
14Dec2008 21:04:55,163,KT1,KT2,400
14Dec2008 21:05:20,778,SW1Y,SW1P,343
14Dec2008 21:05:33,403,W3,W4,479.5
14Dec2008 21:05:33,291,N5,E2,455
14Dec2008 21:05:50,675,EC1A,SE1,680
14Dec2008 21:06:41,197,BR3,SE8,390
14Dec2008 21:07:42,369,W1T,SW1V,510
14Dec2008 21:07:51,796,WC1E,NW5,555
14Dec2008 21:07:52,455,SE26,CR7,409.5
14Dec2008 21:08:55,82,W1W,SW1V,360
14Dec2008 21:08:57,534,E1,E2,630
14Dec2008 21:10:24,678,W1S,SW1V,650
14Dec2008 21:10:45,36,W3,SW18,380
14Dec2008 21:11:24,435,W1S,SW1V,480
14Dec2008 21:13:11,506,W1W,SW1P,290.5
14Dec2008 21:14:04,470,N1,E2,500
14Dec2008 21:15:34,73,EC1R,SE1,315
14Dec2008 21:15:58,761,E1,SE8,570
14Dec2008 21:16:02,223,N1,SW1P,318.5
14Dec2008 21:16:19,625,WC2H,SW1P,336
14Dec2008 21:16:48,326,SW4,SW12,500
14Dec2008 21:17:55,347,W1B,SW1V,430
14Dec2008 21:19:14,491,TW10,KT2,480
14Dec2008 21:19:26,644,W1F,NW5,495
14Dec2008 21:19:36,200,WC1N,SW1P,280
14Dec2008 21:20:26,618,SE13,E2,440
14Dec2008 21:20:36,248,WC1X,SW1P,427
14Dec2008 21:21:53,420,EC4Y,SW1P,462
14Dec2008 21:22:53,540,E1W,SE1,590
14Dec2008 21:24:22,714,EC3R,SW1P,434
14Dec2008 21:25:12,489,CR7,SW12,440
14Dec2008 21:25:30,230,WC2B,SW1V,440
14Dec2008 21:26:34,200,N7,N17,400
14Dec2008 21:26:59,802,E14,SE8,560
14Dec2008 21:27:40,69,SE25,CR7,276.5
14Dec2008 21:28:55,2,W1H,SW1V,265
14Dec2008 21:29:27,482,SW8,SW12,410
14Dec2008 21:31:07,67,E1,SE1,375
14Dec2008 21:31:28,301,EC4V,SW1V,455
14Dec2008 21:32:01,398,SE22,SW12,610
14Dec2008 21:32:47,599,W6,W4,423.5
14Dec2008 21:32:47,322,SW1Y,SE1,440
14Dec2008 21:34:50,743,E1,E2,685
14Dec2008 21:35:09,191,EC4V,SW1P,357
14Dec2008 21:36:31,785,SE14,E2,585
14Dec2008 21:38:37,570,W1W,SW1V,600
14Dec2008 21:39:00,367,SE1,E2,535
14Dec2008 21:42:04,205,W1T,SW1V,370
14Dec2008 21:42:35,309,SE11,SW1V,500
14Dec2008 21:43:23,732,EC4V,SE1,510
14Dec2008 21:43:35,660,EC3V,SE1,520
14Dec2008 21:44:03,417,SE25,SW12,670
14Dec2008 21:44:35,326,E1,SE1,500
14Dec2008 21:44:45,495,N1,NW5,560
14Dec2008 21:46:41,216,CR7,SW12,425
14Dec2008 21:48:16,657,W1D,SW1P,371
14Dec2008 21:49:35,387,W1T,NW5,660
14Dec2008 21:49:52,226,W3,W10,380
14Dec2008 21:49:54,122,TW9,SW18,475
14Dec2008 21:50:14,77,W1S,SW1V,375
14Dec2008 21:50:25,740,E1,SE8,555
14Dec2008 21:50:29,415,SW3,SW1V,745
14Dec2008 21:50:39,351,SE21,SW12,510
14Dec2008 21:50:51,738,WC2R,SW1P,360.5
14Dec2008 21:51:08,538,SW1W,SW1P,385
14Dec2008 21:51:51,523,N1,SE1,530
14Dec2008 21:55:04,416,WC2H,SW1P,486.5
14Dec2008 21:55:05,286,W2,SW1V,580
14Dec2008 21:55:41,449,SW1Y,SE1,465
14Dec2008 21:55:45,780,TW7,W4,371
14Dec2008 21:56:47,171,NW3,W10,380
14Dec2008 21:57:01,418,W1K,NW5,620
14Dec2008 21:57:18,782,KT6,W4,385
14Dec2008 21:57:38,592,N13,N3,357
14Dec2008 21:57:56,267,SW1A,SW1P,409.5
14Dec2008 21:59:23,466,E2,SE8,440
14Dec2008 21:59:49,70,WC2R,SW1P,241.5
14Dec2008 22:00:32,762,E2,SE1,520
14Dec2008 22:01:08,337,W1F,NW5,410
14Dec2008 22:01:30,395,BR3,CR7,448
14Dec2008 22:01:51,658,N1,SW1P,336
14Dec2008 22:01:52,689,TW10,KT2,665
14Dec2008 22:03:00,739,NW1,NW5,605
14Dec2008 22:03:36,315,EC4R,SE1,460
14Dec2008 22:03:53,346,SW1Y,SW1P,238
14Dec2008 22:05:24,151,EC4A,SE1,455
14Dec2008 22:05:59,338,WC1N,SW1V,360
14Dec2008 22:06:07,302,NW3,N3,283.5
14Dec2008 22:06:14,425,CR0,SW12,650
14Dec2008 22:08:16,354,W1T,NW5,385
14Dec2008 22:10:48,777,W1W,NW5,540
14Dec2008 22:12:23,313,WC1B,SW1P,294
14Dec2008 22:13:08,335,EC1M,SE1,590
14Dec2008 22:13:10,529,EC1R,SW1P,434
14Dec2008 22:13:17,225,NW1,W10,430
14Dec2008 22:14:01,732,E2,SE8,510
14Dec2008 22:14:23,451,W1T,SW1P,353.5
14Dec2008 22:14:53,630,SE14,SE8,490
14Dec2008 22:15:04,810,SW1W,SW18,540
14Dec2008 22:15:52,438,CR7,SW18,450
14Dec2008 22:16:13,737,EC1M,SE1,565
14Dec2008 22:16:38,412,EC1R,NW5,615
14Dec2008 22:16:38,659,W1U,SW1V,570
14Dec2008 22:18:03,489,E16,E7,308
14Dec2008 22:19:11,450,E1,SE1,415
14Dec2008 22:20:03,170,NW6,NW5,290
14Dec2008 22:20:52,669,E8,NW5,570
14Dec2008 22:22:13,498,KT2,SW18,435
14Dec2008 22:22:19,592,SW7,W10,510
14Dec2008 22:22:58,754,SW18,SW1V,540
14Dec2008 22:24:20,709,W1D,NW5,750
14Dec2008 22:24:58,178,WC1V,SW1V,360
14Dec2008 22:25:53,118,SW4,SW1V,555
14Dec2008 22:26:25,89,N1,E2,390
14Dec2008 22:28:23,801,SW1X,SW1P,427
14Dec2008 22:28:23,840,E14,SE8,815
14Dec2008 22:28:55,577,W1U,SW1V,460
14Dec2008 22:30:12,156,EC3V,SW1P,213.5
14Dec2008 22:30:19,631,EC1R,NW5,600
14Dec2008 22:30:33,274,SW8,SW1V,540
14Dec2008 22:31:18,294,SW1V,SW18,425
14Dec2008 22:31:29,803,TW9,KT2,650
14Dec2008 22:31:53,540,SW7,SW1P,413
14Dec2008 22:34:07,116,SE1,SE1,535
14Dec2008 22:34:44,532,EC4V,SW1V,610
14Dec2008 22:35:10,719,SW15,SW18,790
14Dec2008 22:37:14,483,E3,E2,500
14Dec2008 22:37:34,592,SE8,E2,510
14Dec2008 22:39:37,747,WC1R,SW1V,585
14Dec2008 22:40:59,620,SE1,SE1,480
14Dec2008 22:41:20,331,WC2H,SW1V,510
14Dec2008 22:42:15,250,TW10,W4,329
14Dec2008 22:42:31,23,SE14,E2,460
14Dec2008 22:42:34,168,CR0,CR7,301
14Dec2008 22:42:48,371,WC1N,SW1P,385
14Dec2008 22:43:23,614,W1F,SW1P,364
14Dec2008 22:44:42,70,EC1R,NW5,345
14Dec2008 22:48:01,400,W1J,W10,670
14Dec2008 22:50:51,234,WC1R,SW1P,252
14Dec2008 22:51:16,555,E14,E2,665
14Dec2008 22:51:55,518,SE5,SW1P,364
14Dec2008 22:52:32,467,E17,N17,530
14Dec2008 22:53:16,187,WC2N,SE1,430
14Dec2008 22:55:19,464,EC1N,SW1P,360.5
14Dec2008 22:56:08,237,SE11,SW1P,329
14Dec2008 22:56:23,98,EC2A,SE1,470
14Dec2008 22:57:02,438,SW1Y,SW1V,450
14Dec2008 22:57:05,313,SE1,SE1,420
14Dec2008 22:57:14,412,SE11,SW1V,615
14Dec2008 22:57:40,225,W1T,SW1P,301
14Dec2008 22:57:44,632,N1,E2,550
14Dec2008 22:57:47,345,N1,SE1,390
14Dec2008 22:58:01,21,EC3R,SE1,400
14Dec2008 22:58:50,531,SW8,SW1V,660
14Dec2008 22:59:16,674,E17,N17,590
14Dec2008 22:59:31,698,SW1V,SE1,595
14Dec2008 22:59:54,665,W1B,NW5,510
14Dec2008 23:00:33,435,NW8,W10,480
14Dec2008 23:00:54,641,SW16,SW12,505
14Dec2008 23:01:00,489,WC1H,SW1V,440
14Dec2008 23:01:31,345,NW1,SW1P,273
14Dec2008 23:01:47,822,WC2H,SW1P,511
14Dec2008 23:01:50,782,SW1V,SW1P,385
14Dec2008 23:02:33,725,E12,E2,600
14Dec2008 23:02:35,64,E1,SW1P,252
14Dec2008 23:03:00,625,N2,N3,336
14Dec2008 23:03:47,793,SW16,SW12,565
14Dec2008 23:04:13,282,W2,W10,520
14Dec2008 23:04:14,861,E1,SE1,810
14Dec2008 23:04:20,479,SE1,SE1,590
14Dec2008 23:04:21,68,SE1,SE1,325
14Dec2008 23:04:34,592,NW1,NW5,510
14Dec2008 23:04:58,743,SE19,CR7,479.5
14Dec2008 23:05:53,206,SW14,SW18,320
14Dec2008 23:08:52,642,EC1R,SE1,455
14Dec2008 23:09:03,35,E15,SE8,430
14Dec2008 23:09:03,369,E3,SE8,510
14Dec2008 23:11:05,337,W1W,SW1P,287
14Dec2008 23:12:32,620,EC1R,SE1,480
14Dec2008 23:13:25,490,W1K,SW1P,273
14Dec2008 23:13:34,754,WC1N,NW5,540
14Dec2008 23:14:18,329,EC2A,SW1P,329
14Dec2008 23:14:22,503,W1P,SW1P,423.5
14Dec2008 23:14:42,341,NW1,SW1P,329
14Dec2008 23:16:08,493,SE1,E2,500
14Dec2008 23:16:40,822,NW1,NW5,730
14Dec2008 23:17:02,142,SE1,SW1V,560
14Dec2008 23:17:23,630,E1,SW1P,343
14Dec2008 23:18:11,571,NW1,NW5,690
14Dec2008 23:18:32,573,SE1,SW1V,710
14Dec2008 23:18:40,774,E2,E2,570
14Dec2008 23:19:42,712,SE1,SW1P,532
14Dec2008 23:20:51,227,TW7,KT2,470
14Dec2008 23:21:12,141,W1P,NW5,610
14Dec2008 23:21:57,379,N7,E2,530
14Dec2008 23:22:08,518,SE1,SE1,520
14Dec2008 23:22:17,495,CR0,SW18,560
14Dec2008 23:22:45,618,SW2,SW12,440
14Dec2008 23:24:15,536,SW7,W10,690
14Dec2008 23:25:02,45,NW6,NW5,430
14Dec2008 23:26:23,138,KT1,KT2,500
14Dec2008 23:26:35,624,WC2H,NW5,560
14Dec2008 23:27:38,618,EC1A,SW1P,308
14Dec2008 23:28:29,311,WC2E,SW1P,392
14Dec2008 23:28:55,125,EC4N,E2,585
14Dec2008 23:30:15,820,SW1Y,SW1V,710
14Dec2008 23:30:44,530,SW1P,SE1,570
14Dec2008 23:32:14,297,SE8,E2,395
14Dec2008 23:32:53,108,N2,NW5,490
14Dec2008 23:33:17,223,W1T,NW5,455
14Dec2008 23:33:26,678,WC1R,SW1P,455
14Dec2008 23:34:36,102,EC1M,SE1,530
14Dec2008 23:34:53,505,N1,E2,465
14Dec2008 23:35:34,473,EC1A,SW1P,329
14Dec2008 23:36:06,717,SW18,SW18,730
14Dec2008 23:36:09,622,NW1,SW1P,350
14Dec2008 23:36:30,136,E2,E2,640
14Dec2008 23:36:49,5,EC1R,SE1,375
14Dec2008 23:39:24,767,SE11,SE1,690
14Dec2008 23:40:45,364,SE19,CR7,283.5
14Dec2008 23:41:09,418,E14,E2,620
14Dec2008 23:41:22,709,E9,E2,750
14Dec2008 23:42:07,313,SE26,CR7,294
14Dec2008 23:43:06,543,W8,W10,720
14Dec2008 23:43:18,310,WC2H,SW1V,450
14Dec2008 23:44:41,172,NW1,NW5,330
14Dec2008 23:45:26,331,NW1,NW5,510
14Dec2008 23:45:29,658,N2,N3,336
14Dec2008 23:45:58,12,SE1,SW1V,285
14Dec2008 23:46:19,666,W2,SW1V,460
14Dec2008 23:47:00,712,W1P,NW5,760
14Dec2008 23:47:23,179,WC2N,SW1P,315
14Dec2008 23:47:33,732,WC1X,SW1P,357
14Dec2008 23:47:42,853,W14,W10,830
14Dec2008 23:48:17,418,NW6,W10,620
14Dec2008 23:50:14,570,W1U,SW1V,600
14Dec2008 23:50:29,599,NW1,SW1V,605
14Dec2008 23:51:20,596,WC2E,SE1,475
14Dec2008 23:52:16,432,SW9,SW1P,504
14Dec2008 23:53:24,494,EC1M,SE1,450
14Dec2008 23:55:39,729,E14,SE8,520
14Dec2008 23:57:49,51,N1,SW1P,245
14Dec2008 23:58:22,214,W1P,NW5,365
14Dec2008 23:59:58,710,CR0,CR7,490
15Dec2008 00:01:32,582,W6,W4,329
15Dec2008 00:01:50,738,EC4N,SE1,515
15Dec2008 00:02:34,229,SW1Y,SE1,490
15Dec2008 00:03:50,436,SE1,SW1P,301
15Dec2008 00:04:01,167,W1U,NW5,480
15Dec2008 00:05:43,330,W6,W10,420
15Dec2008 00:06:52,100,SE1,SE1,510
15Dec2008 00:06:54,285,E1,E2,630
15Dec2008 00:06:59,198,SW4,SW12,340
15Dec2008 00:08:51,53,W3,W4,259
15Dec2008 00:08:55,98,EC4A,SW1P,329
15Dec2008 00:09:11,133,SE24,SW1V,630
15Dec2008 00:09:14,636,IG2,E2,450
15Dec2008 00:10:35,746,W1U,SW1P,346.5
15Dec2008 00:12:16,506,E14,SE1,415
15Dec2008 00:12:45,293,N1,E2,475
15Dec2008 00:12:45,855,EC1R,SE1,890
15Dec2008 00:16:20,49,E12,E2,310
15Dec2008 00:16:57,582,N7,NW5,470
15Dec2008 00:16:58,742,SE1,SW1P,402.5
15Dec2008 00:18:59,140,SE19,SW12,540
15Dec2008 00:19:58,244,SW1V,SW1P,371
15Dec2008 00:20:07,729,SE4,E2,520
15Dec2008 00:20:19,770,W1W,SW1P,357
15Dec2008 00:20:23,649,N1,NW5,485
15Dec2008 00:20:39,800,N1,SE1,635
15Dec2008 00:21:35,258,WC2E,SE1,515
15Dec2008 00:23:28,716,N1,SE1,660
15Dec2008 00:24:43,229,E15,SE8,490
15Dec2008 00:24:48,63,W1H,W10,410
15Dec2008 00:25:12,499,E1W,E2,525
15Dec2008 00:26:35,213,W2,W10,415
15Dec2008 00:27:09,718,SE25,CR7,476
15Dec2008 00:29:12,830,SW1Y,SW1V,710
15Dec2008 00:30:38,61,N19,N3,245
15Dec2008 00:30:53,191,NW3,W10,510
15Dec2008 00:31:17,291,TW1,SW18,455
15Dec2008 00:31:48,423,WC2H,SW1P,553
15Dec2008 00:31:49,597,SE1,SW1V,545
15Dec2008 00:33:35,447,W1D,SW1P,378
15Dec2008 00:35:04,134,WC2H,SW1P,406
15Dec2008 00:35:41,317,CR0,SW12,480
15Dec2008 00:36:04,484,WC1X,SW1P,315
15Dec2008 00:36:43,4,E1,E2,305
15Dec2008 00:38:21,617,W11,SW1V,490
15Dec2008 00:38:26,85,SE5,SE1,470
15Dec2008 00:38:29,617,SW3,W10,490
15Dec2008 00:41:36,86,N1,NW5,420
15Dec2008 00:41:53,133,N16,NW5,630
15Dec2008 00:42:27,561,SW3,SW1V,670
15Dec2008 00:42:48,315,SE15,SE1,460
15Dec2008 00:43:51,492,W1W,NW5,430
15Dec2008 00:44:17,357,EC4A,SE1,495
15Dec2008 00:44:39,676,SW15,W4,441
15Dec2008 00:44:41,346,E1,SW1P,238
15Dec2008 00:45:48,159,W1K,SW1P,304.5
15Dec2008 00:45:54,84,N1,NW5,400
15Dec2008 00:45:59,142,W8,W10,560
15Dec2008 00:46:24,537,SE16,SE8,600
15Dec2008 00:47:28,854,WC1N,SW1P,546
15Dec2008 00:47:29,864,E1,E2,820
15Dec2008 00:48:29,591,W2,SW1V,560
15Dec2008 00:48:44,224,EC4M,SE1,405
15Dec2008 00:49:46,752,W8,SW1P,430.5
15Dec2008 00:50:11,60,SW1A,SW1P,196
15Dec2008 00:50:22,15,SE1,SW1V,415
15Dec2008 00:51:10,468,NW1,SW1P,336
15Dec2008 00:52:05,279,W12,SW18,710
15Dec2008 00:52:17,72,NW1,NW5,405
15Dec2008 00:52:46,356,SE5,SE1,425
15Dec2008 00:52:47,151,W1B,NW5,455
15Dec2008 00:55:04,323,NW1,NW5,530
15Dec2008 00:56:45,593,W1F,NW5,485
15Dec2008 00:57:17,506,SE1,SE1,415
15Dec2008 00:57:20,100,CR7,SW12,510
15Dec2008 00:57:23,606,CR0,SW12,475
15Dec2008 00:59:29,489,EC2A,E2,440
15Dec2008 00:59:46,331,N7,N17,510
15Dec2008 01:01:14,847,SE25,CR7,591.5
15Dec2008 01:01:54,661,E2,E2,590
15Dec2008 01:02:25,549,E17,E7,493.5
15Dec2008 01:03:04,216,SE19,SE8,425
15Dec2008 01:06:46,144,SE1,SE1,620
15Dec2008 01:07:01,505,N1,E2,465
15Dec2008 01:07:47,98,W1H,SW1P,329
15Dec2008 01:07:47,608,WC2H,SW1V,535
15Dec2008 01:08:36,833,W1D,NW5,745
15Dec2008 01:09:27,479,EC3R,SE1,590
15Dec2008 01:11:30,613,W1K,SW1P,399
15Dec2008 01:11:32,462,SW14,SW18,455
15Dec2008 01:12:20,380,E14,SE1,480
15Dec2008 01:12:48,366,CR0,CR7,297.5
15Dec2008 01:13:50,633,N1,SE1,460
15Dec2008 01:14:12,212,EC3N,SE1,345
15Dec2008 01:14:59,817,KT2,KT2,720
15Dec2008 01:15:24,378,WC2B,SW1V,440
15Dec2008 01:15:44,149,EC4V,SW1V,395
15Dec2008 01:15:53,235,EC4A,SW1V,450
15Dec2008 01:16:32,604,W8,SW1P,318.5
15Dec2008 01:17:05,398,W1T,NW5,610
15Dec2008 01:17:47,529,W1W,SW1V,620
15Dec2008 01:17:52,401,SW4,SW1V,645
15Dec2008 01:18:12,770,WC2E,SE1,510
15Dec2008 01:19:18,142,N10,N3,392
15Dec2008 01:20:02,374,WC2N,SE1,520
15Dec2008 01:20:16,592,E14,SE1,510
15Dec2008 01:20:44,235,CR0,SW12,450
15Dec2008 01:20:50,144,W1F,SW1V,620
15Dec2008 01:22:27,285,W2,SW1V,630
15Dec2008 01:23:01,218,EC1A,SW1P,199.5
15Dec2008 01:23:47,163,SE22,SE1,400
15Dec2008 01:26:21,248,SE16,SE1,610
15Dec2008 01:26:32,523,N5,NW5,530
15Dec2008 01:27:31,524,SW4,SW12,480
15Dec2008 01:27:45,207,W1B,SW1P,301
15Dec2008 01:29:08,350,W1V,NW5,400
15Dec2008 01:30:01,144,E8,SE1,620
15Dec2008 01:30:14,197,SE15,SE8,390
15Dec2008 01:30:27,300,SE23,SW12,385
15Dec2008 01:31:07,805,EC4Y,SW1P,469
15Dec2008 01:31:27,371,EC2A,SW1P,385
15Dec2008 01:31:44,132,W2,W10,560
15Dec2008 01:32:13,48,N22,N17,440
15Dec2008 01:32:51,145,WC2R,SW1P,234.5
15Dec2008 01:32:54,780,SE19,SW12,530
15Dec2008 01:33:35,250,SE6,SE8,470
